timeStamp, ,positionx,positiony,positionz,quaternionx,quaterniony,quaternionz,quaternionw
 264971.406250, , 1.798188, 0.828681, -1.746109, -0.384750, 0.513345, 0.604360, -0.472433
 264971.437500, , 1.798188, 0.828681, -1.746109, -0.384750, 0.513345, 0.604360, -0.472433
 264971.437500, , 1.798188, 0.828681, -1.746109, -0.384750, 0.513345, 0.604360, -0.472433
 264971.437500, , 1.820553, 0.830224, -1.748110, -0.383925, 0.512488, 0.603410, -0.475241
 264971.468750, , 1.820553, 0.830224, -1.748110, -0.383925, 0.512488, 0.603410, -0.475241
 264971.468750, , 1.820553, 0.830224, -1.748110, -0.383925, 0.512488, 0.603410, -0.475241
 264971.468750, , 1.842510, 0.832882, -1.750610, -0.384447, 0.511089, 0.602172, -0.477889
 264971.468750, , 1.842510, 0.832882, -1.750610, -0.384447, 0.511089, 0.602172, -0.477889
 264971.500000, , 1.842510, 0.832882, -1.750610, -0.384447, 0.511089, 0.602172, -0.477889
 264971.500000, , 1.867261, 0.835822, -1.753002, -0.382459, 0.510622, 0.603367, -0.478475
 264971.500000, , 1.867261, 0.835822, -1.753002, -0.382459, 0.510622, 0.603367, -0.478475
 264971.531250, , 1.867261, 0.835822, -1.753002, -0.382459, 0.510622, 0.603367, -0.478475
 264971.531250, , 1.867261, 0.835822, -1.753002, -0.380036, 0.511748, 0.605053, -0.477070
 264971.562500, , 1.890198, 0.838426, -1.755270, -0.380036, 0.511748, 0.605053, -0.477070
 264971.562500, , 1.890198, 0.838426, -1.755270, -0.380036, 0.511748, 0.605053, -0.477070
 264971.562500, , 1.890198, 0.838426, -1.755270, -0.380036, 0.511748, 0.605053, -0.477070
 264971.593750, , 1.890198, 0.838426, -1.755270, -0.380036, 0.511748, 0.605053, -0.477070
 264971.593750, , 1.911948, 0.840951, -1.757975, -0.379060, 0.510581, 0.605508, -0.478519
 264971.593750, , 1.911948, 0.840951, -1.757975, -0.379060, 0.510581, 0.605508, -0.478519
 264971.593750, , 1.911948, 0.840951, -1.757975, -0.379060, 0.510581, 0.605508, -0.478519
 264971.625000, , 1.929834, 0.843097, -1.761539, -0.378599, 0.508718, 0.605452, -0.480934
 264971.625000, , 1.929834, 0.843097, -1.761539, -0.378599, 0.508718, 0.605452, -0.480934
 264971.625000, , 1.929834, 0.843097, -1.761539, -0.378599, 0.508718, 0.605452, -0.480934
 264971.656250, , 1.951098, 0.844155, -1.765316, -0.376158, 0.507707, 0.607137, -0.481793
 264971.656250, , 1.951098, 0.844155, -1.765316, -0.376158, 0.507707, 0.607137, -0.481793
 264971.656250, , 1.951098, 0.844155, -1.765316, -0.376158, 0.507707, 0.607137, -0.481793
 264971.687500, , 1.951098, 0.844155, -1.765316, -0.376158, 0.507707, 0.607137, -0.481793
 264971.687500, , 1.972547, 0.844316, -1.769564, -0.372550, 0.509590, 0.608415, -0.480994
 264971.687500, , 1.972547, 0.844316, -1.769564, -0.372550, 0.509590, 0.608415, -0.480994
 264971.687500, , 1.989985, 0.844798, -1.774257, -0.369141, 0.512992, 0.608776, -0.479548
 264971.718750, , 1.989985, 0.844798, -1.774257, -0.369141, 0.512992, 0.608776, -0.479548
 264971.718750, , 1.989985, 0.844798, -1.774257, -0.369141, 0.512992, 0.608776, -0.479548
 264971.718750, , 1.989985, 0.844798, -1.774257, -0.369141, 0.512992, 0.608776, -0.479548
 264971.750000, , 2.010248, 0.843900, -1.777992, -0.366433, 0.512435, 0.611026, -0.479358
 264971.750000, , 2.010248, 0.843900, -1.777992, -0.366433, 0.512435, 0.611026, -0.479358
 264971.781250, , 2.010248, 0.843900, -1.777992, -0.366433, 0.512435, 0.611026, -0.479358
 264971.781250, , 2.010248, 0.843900, -1.777992, -0.366433, 0.512435, 0.611026, -0.479358
 264971.781250, , 2.027722, 0.842369, -1.780647, -0.363931, 0.511004, 0.613985, -0.479011
 264971.812500, , 2.027722, 0.842369, -1.780647, -0.363931, 0.511004, 0.613985, -0.479011
 264971.812500, , 2.047074, 0.841211, -1.784333, -0.362253, 0.511023, 0.614999, -0.478962
 264971.812500, , 2.047074, 0.841211, -1.784333, -0.362253, 0.511023, 0.614999, -0.478962
 264971.812500, , 2.047074, 0.841211, -1.784333, -0.362253, 0.511023, 0.614999, -0.478962
 264971.843750, , 2.065856, 0.840036, -1.788116, -0.362162, 0.510753, 0.614784, -0.479595
 264971.843750, , 2.065856, 0.840036, -1.788116, -0.362162, 0.510753, 0.614784, -0.479595
 264971.843750, , 2.065856, 0.840036, -1.788116, -0.362162, 0.510753, 0.614784, -0.479595
 264971.875000, , 2.065856, 0.840036, -1.788116, -0.362162, 0.510753, 0.614784, -0.479595
 264971.875000, , 2.082692, 0.838049, -1.792951, -0.363090, 0.510174, 0.613958, -0.480566
 264971.875000, , 2.082692, 0.838049, -1.792951, -0.363090, 0.510174, 0.613958, -0.480566
 264971.906250, , 2.082692, 0.838049, -1.792951, -0.363090, 0.510174, 0.613958, -0.480566
 264971.906250, , 2.101269, 0.836778, -1.797503, -0.364881, 0.509272, 0.612276, -0.482310
 264971.906250, , 2.101269, 0.836778, -1.797503, -0.364881, 0.509272, 0.612276, -0.482310
 264971.906250, , 2.101269, 0.836778, -1.797503, -0.364881, 0.509272, 0.612276, -0.482310
 264971.937500, , 2.101269, 0.836778, -1.797503, -0.364881, 0.509272, 0.612276, -0.482310
 264971.937500, , 2.120487, 0.835487, -1.802087, -0.366380, 0.508390, 0.611226, -0.483433
 264971.937500, , 2.120487, 0.835487, -1.802087, -0.366380, 0.508390, 0.611226, -0.483433
 264971.968750, , 2.120487, 0.835487, -1.802087, -0.366380, 0.508390, 0.611226, -0.483433
 264971.968750, , 2.120487, 0.835487, -1.802087, -0.366380, 0.508390, 0.611226, -0.483433
 264971.968750, , 2.120487, 0.835487, -1.802087, -0.366380, 0.508390, 0.611226, -0.483433
 264971.968750, , 2.140034, 0.834172, -1.806835, -0.367986, 0.507513, 0.610370, -0.484217
 264972.000000, , 2.140034, 0.834172, -1.806835, -0.367986, 0.507513, 0.610370, -0.484217
 264972.031250, , 2.158653, 0.833564, -1.813939, -0.370392, 0.506832, 0.608053, -0.486008
 264972.031250, , 2.158653, 0.833564, -1.813939, -0.370392, 0.506832, 0.608053, -0.486008
 264972.031250, , 2.158653, 0.833564, -1.813939, -0.370392, 0.506832, 0.608053, -0.486008
 264972.031250, , 2.178151, 0.832570, -1.819777, -0.372436, 0.505148, 0.606672, -0.487920
 264972.062500, , 2.178151, 0.832570, -1.819777, -0.372436, 0.505148, 0.606672, -0.487920
 264972.062500, , 2.178151, 0.832570, -1.819777, -0.372436, 0.505148, 0.606672, -0.487920
 264972.062500, , 2.197847, 0.831742, -1.825895, -0.374415, 0.503222, 0.605376, -0.490000
 264972.093750, , 2.197847, 0.831742, -1.825895, -0.374415, 0.503222, 0.605376, -0.490000
 264972.093750, , 2.197847, 0.831742, -1.825895, -0.374415, 0.503222, 0.605376, -0.490000
 264972.093750, , 2.197847, 0.831742, -1.825895, -0.374415, 0.503222, 0.605376, -0.490000
 264972.125000, , 2.214432, 0.830968, -1.832689, -0.376864, 0.501472, 0.604507, -0.490989
 264972.125000, , 2.214432, 0.830968, -1.832689, -0.376864, 0.501472, 0.604507, -0.490989
 264972.125000, , 2.214432, 0.830968, -1.832689, -0.376864, 0.501472, 0.604507, -0.490989
 264972.125000, , 2.235359, 0.830863, -1.838790, -0.377600, 0.498670, 0.606789, -0.490464
 264972.156250, , 2.235359, 0.830863, -1.838790, -0.377600, 0.498670, 0.606789, -0.490464
 264972.156250, , 2.235359, 0.830863, -1.838790, -0.377600, 0.498670, 0.606789, -0.490464
 264972.156250, , 2.235359, 0.830863, -1.838790, -0.377600, 0.498670, 0.606789, -0.490464
 264972.187500, , 2.256821, 0.831123, -1.844759, -0.377084, 0.496936, 0.610732, -0.487717
 264972.187500, , 2.256821, 0.831123, -1.844759, -0.377084, 0.496936, 0.610732, -0.487717
 264972.187500, , 2.256821, 0.831123, -1.844759, -0.377084, 0.496936, 0.610732, -0.487717
 264972.187500, , 2.277475, 0.829875, -1.852073, -0.379654, 0.495010, 0.611844, -0.486287
 264972.218750, , 2.277475, 0.829875, -1.852073, -0.379654, 0.495010, 0.611844, -0.486287
 264972.250000, , 2.277475, 0.829875, -1.852073, -0.379654, 0.495010, 0.611844, -0.486287
 264972.250000, , 2.297090, 0.831368, -1.858827, -0.380684, 0.491898, 0.612603, -0.487681
 264972.250000, , 2.297090, 0.831368, -1.858827, -0.380684, 0.491898, 0.612603, -0.487681
 264972.250000, , 2.297090, 0.831368, -1.858827, -0.380684, 0.491898, 0.612603, -0.487681
 264972.281250, , 2.297090, 0.831368, -1.858827, -0.380684, 0.491898, 0.612603, -0.487681
 264972.281250, , 2.297090, 0.831368, -1.858827, -0.380815, 0.493471, 0.612839, -0.485690
 264972.281250, , 2.317165, 0.833227, -1.865478, -0.380815, 0.493471, 0.612839, -0.485690
 264972.312500, , 2.317165, 0.833227, -1.865478, -0.380815, 0.493471, 0.612839, -0.485690
 264972.312500, , 2.340414, 0.834471, -1.874039, -0.381172, 0.497425, 0.613610, -0.480374
 264972.312500, , 2.340414, 0.834471, -1.874039, -0.381172, 0.497425, 0.613610, -0.480374
 264972.343750, , 2.340414, 0.834471, -1.874039, -0.381172, 0.497425, 0.613610, -0.480374
 264972.343750, , 2.340414, 0.834471, -1.874039, -0.381172, 0.497425, 0.613610, -0.480374
 264972.343750, , 2.358478, 0.836964, -1.880601, -0.383797, 0.499489, 0.611791, -0.478459
 264972.343750, , 2.358478, 0.836964, -1.880601, -0.383797, 0.499489, 0.611791, -0.478459
 264972.375000, , 2.358478, 0.836964, -1.880601, -0.383797, 0.499489, 0.611791, -0.478459
 264972.375000, , 2.358478, 0.836964, -1.880601, -0.383797, 0.499489, 0.611791, -0.478459
 264972.375000, , 2.375214, 0.839807, -1.886820, -0.386690, 0.497226, 0.609623, -0.481246
 264972.406250, , 2.375214, 0.839807, -1.886820, -0.386690, 0.497226, 0.609623, -0.481246
 264972.406250, , 2.399405, 0.842549, -1.894709, -0.387576, 0.495182, 0.609245, -0.483115
 264972.406250, , 2.399405, 0.842549, -1.894709, -0.387576, 0.495182, 0.609245, -0.483115
 264972.437500, , 2.399405, 0.842549, -1.894709, -0.387576, 0.495182, 0.609245, -0.483115
 264972.437500, , 2.399405, 0.844474, -1.900042, -0.386394, 0.495417, 0.609304, -0.483746
 264972.468750, , 2.416652, 0.844474, -1.900042, -0.386394, 0.495417, 0.609304, -0.483746
 264972.468750, , 2.416652, 0.844474, -1.900042, -0.386394, 0.495417, 0.609304, -0.483746
 264972.468750, , 2.416652, 0.844474, -1.900042, -0.386394, 0.495417, 0.609304, -0.483746
 264972.468750, , 2.433581, 0.845706, -1.905146, -0.384033, 0.497204, 0.609265, -0.483842
 264972.500000, , 2.433581, 0.845706, -1.905146, -0.384033, 0.497204, 0.609265, -0.483842
 264972.500000, , 2.433581, 0.845706, -1.905146, -0.384033, 0.497204, 0.609265, -0.483842
 264972.500000, , 2.455050, 0.845972, -1.913474, -0.382131, 0.498457, 0.609197, -0.484144
 264972.531250, , 2.455050, 0.845972, -1.913474, -0.382131, 0.498457, 0.609197, -0.484144
 264972.531250, , 2.455050, 0.845972, -1.913474, -0.382131, 0.498457, 0.609197, -0.484144
 264972.531250, , 2.455050, 0.845972, -1.913474, -0.382131, 0.498457, 0.609197, -0.485739
 264972.562500, , 2.470634, 0.846199, -1.918156, -0.379773, 0.498319, 0.609515, -0.485739
 264972.562500, , 2.470634, 0.846199, -1.918156, -0.379773, 0.498319, 0.609515, -0.485739
 264972.562500, , 2.470634, 0.846199, -1.918156, -0.379773, 0.498319, 0.609515, -0.485739
 264972.562500, , 2.485470, 0.845953, -1.922325, -0.378252, 0.497315, 0.609550, -0.487907
 264972.593750, , 2.485470, 0.845953, -1.922325, -0.378252, 0.497315, 0.609550, -0.487907
 264972.593750, , 2.485470, 0.845953, -1.922325, -0.378252, 0.497315, 0.609550, -0.487907
 264972.593750, , 2.485470, 0.845953, -1.922325, -0.378252, 0.497315, 0.609550, -0.487907
 264972.625000, , 2.501844, 0.844291, -1.928937, -0.377051, 0.495186, 0.610146, -0.490250
 264972.625000, , 2.501844, 0.844291, -1.928937, -0.377051, 0.495186, 0.610146, -0.490250
 264972.625000, , 2.501844, 0.844291, -1.928937, -0.377051, 0.495186, 0.610146, -0.490250
 264972.656250, , 2.516370, 0.843094, -1.932377, -0.374848, 0.492184, 0.611842, -0.492842
 264972.656250, , 2.516370, 0.843094, -1.932377, -0.374848, 0.492184, 0.611842, -0.492842
 264972.687500, , 2.516370, 0.843094, -1.932377, -0.374848, 0.492184, 0.611842, -0.492842
 264972.687500, , 2.516370, 0.843094, -1.932377, -0.374848, 0.492184, 0.611842, -0.492842
 264972.687500, , 2.530781, 0.841685, -1.935345, -0.372822, 0.487680, 0.613739, -0.496484
 264972.687500, , 2.530781, 0.841685, -1.935345, -0.372822, 0.487680, 0.613739, -0.496484
 264972.718750, , 2.530781, 0.841685, -1.935345, -0.372822, 0.487680, 0.613739, -0.496484
 264972.718750, , 2.552351, 0.839491, -1.943525, -0.369908, 0.483983, 0.616215, -0.499208
 264972.718750, , 2.552351, 0.839491, -1.943525, -0.369908, 0.483983, 0.616215, -0.499208
 264972.750000, , 2.552351, 0.839491, -1.943525, -0.369908, 0.483983, 0.616215, -0.499208
 264972.750000, , 2.567661, 0.837698, -1.946193, -0.366817, 0.480488, 0.618921, -0.501511
 264972.750000, , 2.567661, 0.837698, -1.946193, -0.366817, 0.480488, 0.618921, -0.501511
 264972.781250, , 2.567661, 0.837698, -1.946193, -0.366817, 0.480488, 0.618921, -0.501511
 264972.781250, , 2.583457, 0.837582, -1.949813, -0.363790, 0.475964, 0.621499, -0.504831
 264972.781250, , 2.583457, 0.837582, -1.949813, -0.363790, 0.475964, 0.621499, -0.504831
 264972.781250, , 2.583457, 0.837582, -1.949813, -0.363790, 0.475964, 0.621499, -0.504831
 264972.812500, , 2.583457, 0.836255, -1.951543, -0.360264, 0.470082, 0.625349, -0.508106
 264972.812500, , 2.598606, 0.836255, -1.951543, -0.360264, 0.470082, 0.625349, -0.508106
 264972.812500, , 2.598606, 0.836255, -1.951543, -0.360264, 0.470082, 0.625349, -0.508106
 264972.843750, , 2.598606, 0.836255, -1.951543, -0.360264, 0.470082, 0.625349, -0.508106
 264972.843750, , 2.598606, 0.836255, -1.951543, -0.360264, 0.470082, 0.625349, -0.508106
 264972.843750, , 2.613228, 0.835461, -1.952809, -0.356919, 0.461305, 0.629187, -0.513741
 264972.875000, , 2.613228, 0.835461, -1.952809, -0.356919, 0.461305, 0.629187, -0.513741
 264972.875000, , 2.613228, 0.835461, -1.952809, -0.356919, 0.461305, 0.629187, -0.513741
 264972.875000, , 2.627504, 0.836619, -1.953811, -0.353633, 0.455507, 0.631177, -0.518722
 264972.875000, , 2.627504, 0.836619, -1.953811, -0.353633, 0.455507, 0.631177, -0.518722
 264972.906250, , 2.627504, 0.836619, -1.953811, -0.353633, 0.455507, 0.631177, -0.518722
 264972.906250, , 2.642310, 0.836607, -1.955098, -0.348704, 0.451593, 0.633516, -0.522616
 264972.937500, , 2.642310, 0.836607, -1.955098, -0.348704, 0.451593, 0.633516, -0.522616
 264972.937500, , 2.642310, 0.836607, -1.955098, -0.348704, 0.451593, 0.633516, -0.522616
 264972.937500, , 2.656615, 0.837085, -1.956151, -0.344514, 0.445549, 0.635373, -0.528296
 264972.968750, , 2.656615, 0.837085, -1.956151, -0.344514, 0.445549, 0.635373, -0.528296
 264972.968750, , 2.656615, 0.837085, -1.956151, -0.344514, 0.445549, 0.635373, -0.528296
 264972.968750, , 2.656615, 0.837085, -1.956151, -0.344514, 0.445549, 0.635373, -0.528296
 264973.000000, , 2.656615, 0.837085, -1.956151, -0.344514, 0.445549, 0.635373, -0.528296
 264973.000000, , 2.671319, 0.837811, -1.957719, -0.337547, 0.442782, 0.637009, -0.533128
 264973.000000, , 2.671319, 0.837811, -1.957719, -0.337547, 0.442782, 0.637009, -0.533128
 264973.000000, , 2.671319, 0.837811, -1.957719, -0.337547, 0.442782, 0.637009, -0.533128
 264973.031250, , 2.688371, 0.838726, -1.962052, -0.327340, 0.443255, 0.639817, -0.535732
 264973.031250, , 2.688371, 0.838726, -1.962052, -0.327340, 0.443255, 0.639817, -0.535732
 264973.031250, , 2.703347, 0.839720, -1.963729, -0.316281, 0.441663, 0.644849, -0.537653
 264973.062500, , 2.703347, 0.839720, -1.963729, -0.316281, 0.441663, 0.644849, -0.537653
 264973.062500, , 2.703347, 0.839720, -1.963729, -0.316281, 0.441663, 0.644849, -0.537653
 264973.062500, , 2.712864, 0.840736, -1.962049, -0.308659, 0.435780, 0.648787, -0.542127
 264973.093750, , 2.712864, 0.840736, -1.962049, -0.308659, 0.435780, 0.648787, -0.542127
 264973.093750, , 2.712864, 0.840736, -1.962049, -0.308659, 0.435780, 0.648787, -0.542127
 264973.093750, , 2.712864, 0.840736, -1.962049, -0.308659, 0.435780, 0.648787, -0.542127
 264973.093750, , 2.724441, 0.842435, -1.963230, -0.302242, 0.425591, 0.652146, -0.549752
 264973.125000, , 2.724441, 0.842435, -1.963230, -0.302242, 0.425591, 0.652146, -0.549752
 264973.156250, , 2.724441, 0.842435, -1.963230, -0.302242, 0.425591, 0.652146, -0.549752
 264973.156250, , 2.724441, 0.842435, -1.963230, -0.302242, 0.425591, 0.652146, -0.549752
 264973.156250, , 2.736216, 0.843925, -1.964677, -0.293904, 0.418847, 0.656664, -0.554058
 264973.156250, , 2.736216, 0.843925, -1.964677, -0.293904, 0.418847, 0.656664, -0.554058
 264973.187500, , 2.736216, 0.843925, -1.964677, -0.293904, 0.418847, 0.656664, -0.554058
 264973.187500, , 2.754794, 0.843745, -1.973511, -0.287943, 0.418204, 0.657099, -0.557149
 264973.187500, , 2.754794, 0.843745, -1.973511, -0.287943, 0.418204, 0.657099, -0.557149
 264973.218750, , 2.754794, 0.843745, -1.973511, -0.287943, 0.418204, 0.657099, -0.557149
 264973.218750, , 2.754794, 0.843745, -1.973511, -0.287943, 0.418204, 0.657099, -0.557149
 264973.218750, , 2.764838, 0.844941, -1.976125, -0.281956, 0.415767, 0.657552, -0.561484
 264973.218750, , 2.764838, 0.844941, -1.976125, -0.281956, 0.415767, 0.657552, -0.561484
 264973.250000, , 2.764838, 0.844941, -1.976125, -0.281956, 0.415767, 0.657552, -0.561484
 264973.250000, , 2.774721, 0.845850, -1.978334, -0.275198, 0.411906, 0.660654, -0.564035
 264973.250000, , 2.774721, 0.845850, -1.978334, -0.275198, 0.411906, 0.660654, -0.564035
 264973.281250, , 2.774721, 0.845850, -1.978334, -0.275198, 0.411906, 0.660654, -0.564035
 264973.281250, , 2.774721, 0.845850, -1.978334, -0.275198, 0.411906, 0.660654, -0.564035
 264973.281250, , 2.783851, 0.846686, -1.980347, -0.269949, 0.407914, 0.663298, -0.566365
 264973.312500, , 2.783851, 0.846686, -1.980347, -0.269949, 0.407914, 0.663298, -0.566365
 264973.312500, , 2.783851, 0.846686, -1.980347, -0.269949, 0.407914, 0.663298, -0.566365
 264973.312500, , 2.797923, 0.844328, -1.985914, -0.264030, 0.402237, 0.665816, -0.570248
 264973.312500, , 2.797923, 0.844328, -1.985914, -0.264030, 0.402237, 0.665816, -0.570248
 264973.343750, , 2.797923, 0.844328, -1.985914, -0.264030, 0.402237, 0.665816, -0.570248
 264973.375000, , 2.797923, 0.844328, -1.985914, -0.264030, 0.402237, 0.665816, -0.570248
 264973.375000, , 2.805955, 0.844900, -1.988719, -0.259433, 0.397890, 0.667671, -0.573230
 264973.375000, , 2.805955, 0.844900, -1.988719, -0.259433, 0.397890, 0.667671, -0.573230
 264973.375000, , 2.807627, 0.845394, -1.990007, -0.255153, 0.394125, 0.669661, -0.575427
 264973.406250, , 2.807627, 0.845394, -1.990007, -0.255153, 0.394125, 0.669661, -0.575427
 264973.406250, , 2.807627, 0.845394, -1.990007, -0.255153, 0.394125, 0.669661, -0.575427
 264973.406250, , 2.815212, 0.845588, -1.993698, -0.251719, 0.392372, 0.670742, -0.576877
 264973.437500, , 2.815212, 0.845588, -1.993698, -0.251719, 0.392372, 0.670742, -0.576877
 264973.437500, , 2.815212, 0.845588, -1.993698, -0.251719, 0.392372, 0.670742, -0.576877
 264973.437500, , 2.815212, 0.845588, -1.993698, -0.251719, 0.392372, 0.670742, -0.576877
 264973.437500, , 2.823016, 0.845460, -1.997648, -0.248298, 0.391755, 0.671991, -0.577325
 264973.468750, , 2.823016, 0.845460, -1.997648, -0.248298, 0.391755, 0.671991, -0.577325
 264973.468750, , 2.823016, 0.845460, -1.997648, -0.248298, 0.391755, 0.671991, -0.577325
 264973.468750, , 2.830700, 0.845114, -2.001744, -0.245076, 0.391010, 0.673713, -0.577200
 264973.500000, , 2.830700, 0.845114, -2.001744, -0.245076, 0.391010, 0.673713, -0.577200
 264973.500000, , 2.830700, 0.845114, -2.001744, -0.245076, 0.391010, 0.673713, -0.577200
 264973.500000, , 2.830700, 0.845114, -2.001744, -0.245076, 0.391010, 0.673713, -0.577200
 264973.531250, , 2.839495, 0.844290, -2.005583, -0.242786, 0.387945, 0.675850, -0.577738
 264973.531250, , 2.839495, 0.844290, -2.005583, -0.242786, 0.387945, 0.675850, -0.577738
 264973.531250, , 2.839495, 0.844290, -2.005583, -0.242786, 0.387945, 0.675850, -0.577738
 264973.531250, , 2.845987, 0.844076, -2.010401, -0.241035, 0.386065, 0.677144, -0.578214
 264973.562500, , 2.845987, 0.844076, -2.010401, -0.241035, 0.386065, 0.677144, -0.578214
 264973.593750, , 2.845987, 0.844076, -2.010401, -0.241035, 0.386065, 0.677144, -0.578214
 264973.593750, , 2.865663, 0.846375, -2.018389, -0.240010, 0.384875, 0.677654, -0.578837
 264973.593750, , 2.865663, 0.846375, -2.018389, -0.240010, 0.384875, 0.677654, -0.578837
 264973.593750, , 2.865663, 0.846375, -2.018389, -0.240010, 0.384875, 0.677654, -0.578837
 264973.625000, , 2.865663, 0.846375, -2.018389, -0.240010, 0.384875, 0.677654, -0.578837
 264973.625000, , 2.871925, 0.847081, -2.024814, -0.237884, 0.381646, 0.678099, -0.581326
 264973.625000, , 2.871925, 0.847081, -2.024814, -0.237884, 0.381646, 0.678099, -0.581326
 264973.656250, , 2.871925, 0.847081, -2.024814, -0.237884, 0.381646, 0.678099, -0.581326
 264973.656250, , 2.877461, 0.848000, -2.031581, -0.234679, 0.379804, 0.677677, -0.584319
 264973.656250, , 2.877461, 0.848000, -2.031581, -0.234679, 0.379804, 0.677677, -0.584319
 264973.656250, , 2.877461, 0.848000, -2.031581, -0.234679, 0.379804, 0.677677, -0.584319
 264973.687500, , 2.879901, 0.848512, -2.035272, -0.232050, 0.379714, 0.677163, -0.586021
 264973.687500, , 2.879901, 0.848512, -2.035272, -0.232050, 0.379714, 0.677163, -0.586021
 264973.687500, , 2.879901, 0.848512, -2.035272, -0.232050, 0.379714, 0.677163, -0.586021
 264973.718750, , 2.884744, 0.849517, -2.043134, -0.229883, 0.377121, 0.676897, -0.588850
 264973.718750, , 2.884744, 0.849517, -2.043134, -0.229883, 0.377121, 0.676897, -0.588850
 264973.718750, , 2.884744, 0.849517, -2.043134, -0.229883, 0.377121, 0.676897, -0.588850
 264973.750000, , 2.888884, 0.850253, -2.050824, -0.228705, 0.374208, 0.676158, -0.592007
 264973.750000, , 2.888884, 0.850253, -2.050824, -0.228705, 0.374208, 0.676158, -0.592007
 264973.750000, , 2.888884, 0.850253, -2.050824, -0.228705, 0.374208, 0.676158, -0.592007
 264973.750000, , 2.888884, 0.850253, -2.050824, -0.228705, 0.374208, 0.676158, -0.592007
 264973.781250, , 2.888884, 0.850253, -2.050824, -0.228705, 0.374208, 0.676158, -0.592007
 264973.781250, , 2.893529, 0.850647, -2.058918, -0.226101, 0.370227, 0.677319, -0.594179
 264973.781250, , 2.893529, 0.850647, -2.058918, -0.226101, 0.370227, 0.677319, -0.594179
 264973.812500, , 2.893529, 0.850647, -2.058918, -0.226101, 0.370227, 0.677319, -0.594179
 264973.812500, , 2.904349, 0.850818, -2.070360, -0.222711, 0.366035, 0.679735, -0.595297
 264973.843750, , 2.904349, 0.850818, -2.070360, -0.222711, 0.366035, 0.679735, -0.595297
 264973.843750, , 2.904349, 0.850818, -2.070360, -0.222711, 0.366035, 0.679735, -0.595297
 264973.843750, , 2.908969, 0.850693, -2.079962, -0.219442, 0.361971, 0.681315, -0.597187
 264973.875000, , 2.908969, 0.850693, -2.079962, -0.219442, 0.361971, 0.681315, -0.597187
 264973.875000, , 2.908969, 0.850693, -2.079962, -0.219442, 0.361971, 0.681315, -0.597187
 264973.875000, , 2.907240, 0.851159, -2.086111, -0.215393, 0.358234, 0.682813, -0.599200
 264973.875000, , 2.907240, 0.851159, -2.086111, -0.215393, 0.358234, 0.682813, -0.599200
 264973.906250, , 2.907240, 0.851159, -2.086111, -0.215393, 0.358234, 0.682813, -0.599200
 264973.906250, , 2.907240, 0.851159, -2.097139, -0.209918, 0.354113, 0.684083, -0.602137
 264973.906250, , 2.911465, 0.851217, -2.097139, -0.209918, 0.354113, 0.684083, -0.602137
 264973.937500, , 2.911465, 0.851217, -2.097139, -0.209918, 0.354113, 0.684083, -0.602137
 264973.937500, , 2.911465, 0.851217, -2.097139, -0.209918, 0.354113, 0.684083, -0.602137
 264973.937500, , 2.911465, 0.851217, -2.097139, -0.209918, 0.354113, 0.684083, -0.602137
 264973.968750, , 2.915952, 0.851343, -2.108663, -0.203145, 0.350516, 0.685355, -0.605111
 264973.968750, , 2.915952, 0.851343, -2.108663, -0.203145, 0.350516, 0.685355, -0.605111
 264973.968750, , 2.915952, 0.851343, -2.108663, -0.203145, 0.350516, 0.685355, -0.605111
 264973.968750, , 2.917730, 0.852212, -2.118865, -0.197228, 0.350774, 0.685398, -0.606867
 264974.000000, , 2.917730, 0.852212, -2.118865, -0.197228, 0.350774, 0.685398, -0.606867
 264974.000000, , 2.917730, 0.852212, -2.118865, -0.197228, 0.350774, 0.685398, -0.606867
 264974.000000, , 2.921786, 0.852802, -2.129814, -0.191973, 0.347351, 0.686495, -0.609277
 264974.031250, , 2.921786, 0.852802, -2.129814, -0.191973, 0.347351, 0.686495, -0.609277
 264974.031250, , 2.921786, 0.852802, -2.129814, -0.191973, 0.347351, 0.686495, -0.609277
 264974.062500, , 2.925901, 0.853416, -2.139902, -0.187012, 0.341397, 0.689103, -0.611237
 264974.062500, , 2.925901, 0.853416, -2.139902, -0.187012, 0.341397, 0.689103, -0.611237
 264974.062500, , 2.925901, 0.853416, -2.139902, -0.187012, 0.341397, 0.689103, -0.611237
 264974.093750, , 2.925901, 0.853416, -2.139902, -0.187012, 0.341397, 0.689103, -0.611237
 264974.093750, , 2.930154, 0.853610, -2.149692, -0.183751, 0.338200, 0.690781, -0.612110
 264974.093750, , 2.930154, 0.853610, -2.149692, -0.183751, 0.338200, 0.690781, -0.612110
 264974.093750, , 2.930154, 0.853610, -2.149692, -0.183751, 0.338200, 0.690781, -0.612110
 264974.125000, , 2.930154, 0.853610, -2.149692, -0.183751, 0.338200, 0.690781, -0.612110
 264974.125000, , 2.935907, 0.854905, -2.159843, -0.179675, 0.334995, 0.693776, -0.611694
 264974.125000, , 2.935907, 0.854905, -2.159843, -0.179675, 0.334995, 0.693776, -0.611694
 264974.156250, , 2.940850, 0.854529, -2.169400, -0.175035, 0.332548, 0.697412, -0.610239
 264974.156250, , 2.940850, 0.854529, -2.169400, -0.175035, 0.332548, 0.697412, -0.610239
 264974.156250, , 2.940850, 0.854529, -2.169400, -0.175035, 0.332548, 0.697412, -0.610239
 264974.187500, , 2.945099, 0.854225, -2.178579, -0.173315, 0.330392, 0.698440, -0.610724
